name,marketPrice,imageUrl
Vespiquen,0.06,https://tcgplayer-cdn.tcgplayer.com/product/497420_in_200x200.jpg
Shroodle - 145/193,0.06,https://tcgplayer-cdn.tcgplayer.com/product/497660_in_200x200.jpg
Pincurchin - 073/193,0.06,https://tcgplayer-cdn.tcgplayer.com/product/497484_in_200x200.jpg
Dendra - 179/193,0.06,https://tcgplayer-cdn.tcgplayer.com/product/497551_in_200x200.jpg
Deino,0.09,https://tcgplayer-cdn.tcgplayer.com/product/497638_in_200x200.jpg
Toxicroak,0.08,https://tcgplayer-cdn.tcgplayer.com/product/497530_in_200x200.jpg
Electrode,0.08,https://tcgplayer-cdn.tcgplayer.com/product/497478_in_200x200.jpg
Honchkrow,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497593_in_200x200.jpg
Cetitan - 055/193,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497466_in_200x200.jpg
Tadbulb - 077/193,0.05,https://tcgplayer-cdn.tcgplayer.com/product/497488_in_200x200.jpg
Talonflame,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497442_in_200x200.jpg
Tadbulb - 078/193,0.06,https://tcgplayer-cdn.tcgplayer.com/product/497489_in_200x200.jpg
Heracross - 006/193,0.08,https://tcgplayer-cdn.tcgplayer.com/product/497417_in_200x200.jpg
Kilowattrel,0.05,https://tcgplayer-cdn.tcgplayer.com/product/497493_in_200x200.jpg
Farigiraf,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497573_in_200x200.jpg
Maschiff - 141/193,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497648_in_200x200.jpg
Larvitar,0.08,https://tcgplayer-cdn.tcgplayer.com/product/497525_in_200x200.jpg
Pyroar - 032/193,0.07,https://tcgplayer-cdn.tcgplayer.com/product/497443_in_200x200.jpg
Pupitar,0.06,https://tcgplayer-cdn.tcgplayer.com/product/497526_in_200x200.jpg
Crocalor - 036/193,0.1,https://tcgplayer-cdn.tcgplayer.com/product/497447_in_200x200.jpg
Mabosstiff,0.06,https://tcgplayer-cdn.tcgplayer.com/product/497656_in_200x200.jpg
Pelipper,0.06,https://tcgplayer-cdn.tcgplayer.com/product/497577_in_200x200.jpg
Fletchling,0.06,https://tcgplayer-cdn.tcgplayer.com/product/497582_in_200x200.jpg
Croagunk,0.06,https://tcgplayer-cdn.tcgplayer.com/product/497529_in_200x200.jpg
